,Sparta,Den Bosch,Cambuur,For Sittard,Graafschap,PSV Eindhoven,Ajax,Utrecht,Waalwijk,MVV Maastricht,Heerenveen,Roda,Twente,Willem II,Feyenoord,Vitesse,AZ Alkmaar,Nijmegen,NAC Breda,Groningen,Roosendaal,Excelsior,Zwolle,Volendam,Den Haag,Heracles,VVV Venlo,Go Ahead Eagles,Dordrecht,FC Emmen,Almere City
506,,,,,,5.0,6.0,3.0,2.0,,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,0.0,,2.0,1.0,1.0,,,,
507,,,,,,3.0,5.0,1.0,1.0,,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,,,1.0,,4.0,1.0,2.0,,,,
508,,,,,,5.0,2.0,1.0,1.0,,2.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,,,0.0,,0.0,1.0,0.0,,,,
509,,,,,,0.0,2.0,1.0,0.0,,1.0,0.0,6.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,,,0.0,,3.0,2.0,2.0,,,,
510,,,,,,3.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,
511,,,,,,6.0,1.0,1.0,3.0,,2.0,2.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,3.0,,,1.0,,3.0,3.0,0.0,,,,
512,,,,,,4.0,1.0,1.0,0.0,,3.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,,,0.0,,1.0,3.0,0.0,,,,
513,,,,,,3.0,3.0,2.0,1.0,,3.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,,,2.0,,1.0,3.0,2.0,,,,
514,,,,,,2.0,2.0,1.0,0.0,,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,,,1.0,,2.0,6.0,1.0,,,,
515,,,,,,4.0,0.0,5.0,1.0,,2.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,0.0,0.0,2.0,,,,
516,,,,,,5.0,4.0,0.0,4.0,,1.0,2.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,,,2.0,,2.0,2.0,4.0,,,,
517,,,,,,6.0,2.0,1.0,2.0,,0.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,,,2.0,,1.0,5.0,0.0,,,,
518,,,,,,1.0,2.0,0.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,,2.0,,3.0,2.0,1.0,,,,
519,,,,,,1.0,3.0,2.0,0.0,,1.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,,,,
520,,,,,,3.0,2.0,1.0,2.0,,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,,,1.0,,1.0,1.0,3.0,,,,
521,,,,,,1.0,4.0,3.0,2.0,,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,,,1.0,,2.0,2.0,0.0,,,,
522,,,,,,6.0,0.0,0.0,0.0,,2.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,,,1.0,,2.0,1.0,2.0,,,,
523,,,,,,1.0,3.0,2.0,0.0,,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,,,3.0,,1.0,1.0,0.0,,,,
524,,,,,,5.0,2.0,3.0,0.0,,1.0,2.0,0.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,,,1.0,,2.0,1.0,1.0,,,,
525,,,,,,7.0,3.0,4.0,0.0,,1.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,,,0.0,,0.0,3.0,0.0,,,,
526,,,,,,2.0,1.0,0.0,1.0,,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,,1.0,,2.0,4.0,2.0,,,,
527,,,,,,2.0,2.0,1.0,0.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,,,3.0,,2.0,1.0,2.0,,,,
528,,,,,,1.0,1.0,4.0,0.0,,2.0,0.0,1.0,2.0,2.0,5.0,0.0,3.0,1.0,1.0,,,0.0,,1.0,3.0,1.0,,,,
529,,,,,,2.0,2.0,0.0,2.0,,2.0,4.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,,,2.0,,3.0,1.0,0.0,,,,
530,,,,,,1.0,3.0,1.0,0.0,,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,,1.0,1.0,0.0,,,,
531,,,,,,2.0,3.0,1.0,0.0,,3.0,2.0,3.0,0.0,2.0,4.0,2.0,1.0,4.0,0.0,,,3.0,,0.0,2.0,0.0,,,,
532,,,,,,2.0,4.0,2.0,4.0,,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,,,1.0,,0.0,1.0,1.0,,,,
533,,,,,,3.0,4.0,1.0,1.0,,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,,,1.0,,0.0,0.0,0.0,,,,
534,,,,,,2.0,3.0,0.0,1.0,,3.0,3.0,3.0,2.0,1.0,3.0,6.0,0.0,2.0,2.0,,,2.0,,1.0,0.0,0.0,,,,
535,,,,,,3.0,1.0,3.0,0.0,,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,,,3.0,,1.0,4.0,2.0,,,,
536,,,,,,5.0,2.0,2.0,1.0,,0.0,3.0,5.0,1.0,6.0,3.0,4.0,2.0,0.0,2.0,,,1.0,,1.0,0.0,1.0,,,,
537,,,,,,4.0,5.0,4.0,3.0,,2.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,5.0,0.0,,,0.0,,2.0,1.0,0.0,,,,
538,,,,,,1.0,2.0,3.0,2.0,,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,4.0,,2.0,0.0,1.0,,,,
539,,,0.0,,,3.0,3.0,1.0,0.0,,4.0,0.0,0.0,,1.0,3.0,2.0,1.0,0.0,4.0,,,2.0,,2.0,1.0,,1.0,,,
540,,,0.0,,,5.0,2.0,0.0,4.0,,2.0,2.0,4.0,,1.0,2.0,3.0,0.0,0.0,2.0,,,3.0,,1.0,1.0,,2.0,,,
541,,,4.0,,,3.0,2.0,0.0,1.0,,2.0,1.0,6.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,5.0,,2.0,4.0,,0.0,,,
542,,,0.0,,,1.0,3.0,2.0,2.0,,3.0,4.0,0.0,,3.0,1.0,0.0,2.0,1.0,3.0,,,2.0,,0.0,1.0,,3.0,,,
543,,,0.0,,,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,0.0,1.0,,4.0,,,
544,,,2.0,,,2.0,2.0,2.0,1.0,,4.0,1.0,2.0,,3.0,,3.0,3.0,5.0,2.0,,,1.0,,,0.0,,0.0,,,
545,,,0.0,,,4.0,0.0,0.0,1.0,,3.0,3.0,3.0,,1.0,3.0,0.0,1.0,3.0,4.0,,,0.0,,1.0,0.0,,0.0,,,
546,,,1.0,,,1.0,6.0,3.0,1.0,,2.0,3.0,5.0,,4.0,3.0,2.0,2.0,0.0,0.0,,,0.0,,2.0,4.0,,0.0,,,
547,,,0.0,,,2.0,3.0,0.0,1.0,,,0.0,1.0,,,1.0,1.0,3.0,2.0,2.0,,,0.0,,2.0,1.0,,4.0,,,
548,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
549,,,1.0,,,0.0,1.0,4.0,1.0,,2.0,2.0,1.0,,2.0,3.0,3.0,1.0,2.0,1.0,,,6.0,,1.0,1.0,,2.0,,,
550,,,3.0,,,1.0,0.0,1.0,0.0,,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,5.0,2.0,,,0.0,,3.0,2.0,,0.0,,,
551,,,0.0,,,1.0,0.0,2.0,3.0,,0.0,3.0,2.0,,2.0,1.0,2.0,2.0,0.0,3.0,,,1.0,,0.0,,,,,,
552,,,0.0,,,1.0,3.0,1.0,2.0,,5.0,1.0,1.0,,2.0,3.0,2.0,0.0,2.0,3.0,,,1.0,,3.0,0.0,,4.0,,,
553,,,2.0,,,1.0,3.0,3.0,1.0,,1.0,2.0,5.0,,0.0,3.0,2.0,1.0,2.0,0.0,,,0.0,,0.0,0.0,,0.0,,,
554,,,0.0,,,1.0,4.0,2.0,1.0,,3.0,1.0,2.0,,3.0,3.0,2.0,3.0,2.0,2.0,,,1.0,,0.0,1.0,,1.0,,,
555,,,2.0,,,2.0,4.0,2.0,2.0,,1.0,,2.0,,,6.0,1.0,0.0,0.0,,,,,,1.0,1.0,,1.0,,,
556,,,,,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,,1.0,,2.0,3.0,,4.0,,,
557,,,1.0,,,5.0,2.0,1.0,2.0,,2.0,3.0,3.0,,1.0,3.0,0.0,4.0,2.0,0.0,,,1.0,,1.0,2.0,,1.0,,,
558,,,0.0,,,2.0,2.0,1.0,1.0,,5.0,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,5.0,,,0.0,,0.0,2.0,,2.0,,,
559,,,2.0,,,0.0,1.0,2.0,1.0,,2.0,2.0,3.0,,5.0,2.0,3.0,3.0,0.0,1.0,,,1.0,,1.0,1.0,,0.0,,,
560,,,3.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,,,2.0,1.0,0.0,1.0,1.0,,,,2.0,,3.0,2.0,,0.0,,,
561,,,1.0,,,0.0,1.0,1.0,2.0,,3.0,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,0.0,,,3.0,,0.0,1.0,,1.0,,,
562,,,1.0,,,2.0,2.0,1.0,2.0,,0.0,1.0,2.0,,2.0,0.0,2.0,1.0,1.0,1.0,,,2.0,,0.0,3.0,,2.0,,,
563,,,1.0,,,3.0,1.0,2.0,5.0,,3.0,0.0,2.0,,5.0,0.0,1.0,1.0,2.0,1.0,,,1.0,,0.0,1.0,,2.0,,,
564,,,,,,2.0,,1.0,,,,0.0,1.0,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,
565,,,3.0,,,,3.0,,1.0,,0.0,,2.0,,1.0,0.0,,3.0,1.0,1.0,,,1.0,,,,,0.0,,,
566,,,1.0,,,2.0,4.0,1.0,1.0,,0.0,0.0,2.0,,2.0,3.0,0.0,0.0,0.0,0.0,,,1.0,,3.0,1.0,,2.0,,,
567,,,1.0,,,3.0,2.0,1.0,0.0,,2.0,0.0,1.0,,1.0,3.0,4.0,3.0,1.0,1.0,,,3.0,,1.0,1.0,,2.0,,,
568,,,1.0,,,1.0,1.0,0.0,1.0,,3.0,3.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,,,0.0,,1.0,0.0,,1.0,,,
569,,,3.0,,,2.0,0.0,2.0,2.0,,0.0,1.0,2.0,,2.0,1.0,1.0,2.0,0.0,1.0,,,2.0,,2.0,2.0,,0.0,,,
570,,,,,,3.0,,2.0,,,2.0,1.0,,,,1.0,2.0,2.0,2.0,3.0,,,1.0,,,,,,,,
571,,,0.0,,,2.0,3.0,,1.0,,2.0,0.0,0.0,,5.0,2.0,0.0,1.0,,3.0,,,1.0,,1.0,2.0,,0.0,,,
572,,,0.0,,,0.0,2.0,1.0,0.0,,3.0,,1.0,,2.0,,,,1.0,1.0,,,0.0,,1.0,1.0,,2.0,,,
573,,,1.0,,,,1.0,1.0,0.0,,,2.0,2.0,,2.0,1.0,2.0,1.0,0.0,,,,,,4.0,1.0,,2.0,,,
574,,,4.0,,,0.0,3.0,2.0,1.0,,2.0,0.0,3.0,,2.0,3.0,1.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,,0.0,,,
575,,,1.0,,,2.0,1.0,1.0,1.0,,4.0,1.0,5.0,,5.0,2.0,1.0,2.0,1.0,2.0,,,1.0,,2.0,1.0,,2.0,,,
576,,,1.0,,,2.0,2.0,2.0,0.0,,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,0.0,3.0,,,2.0,,2.0,1.0,,0.0,,,
577,,,1.0,,,3.0,4.0,0.0,,,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,1.0,2.0,,0.0,0.0,,2.0,2.0,,
578,,,2.0,,,6.0,3.0,2.0,,,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,,3.0,2.0,,2.0,1.0,,2.0,1.0,,
579,,,1.0,,,3.0,1.0,2.0,,,2.0,,1.0,3.0,1.0,1.0,0.0,,1.0,0.0,,0.0,2.0,,3.0,0.0,,0.0,0.0,,
580,,,3.0,,,2.0,0.0,1.0,,,3.0,,0.0,0.0,0.0,0.0,3.0,,3.0,2.0,,3.0,1.0,,2.0,1.0,,1.0,1.0,,
581,,,3.0,,,1.0,2.0,0.0,,,1.0,,2.0,2.0,1.0,3.0,0.0,,1.0,0.0,,1.0,3.0,,0.0,1.0,,1.0,0.0,,
582,,,0.0,,,4.0,1.0,1.0,,,1.0,,4.0,2.0,0.0,1.0,1.0,,1.0,0.0,,1.0,0.0,,1.0,1.0,,1.0,1.0,,
583,,,1.0,,,0.0,5.0,1.0,,,1.0,,3.0,0.0,4.0,6.0,3.0,,2.0,1.0,,1.0,4.0,,2.0,2.0,,0.0,2.0,,
584,,,4.0,,,3.0,0.0,2.0,,,1.0,,2.0,2.0,4.0,6.0,2.0,,1.0,0.0,,0.0,0.0,,1.0,6.0,,3.0,1.0,,
585,,,2.0,,,3.0,1.0,3.0,,,2.0,,1.0,1.0,2.0,4.0,0.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,3.0,1.0,,
586,,,0.0,,,5.0,3.0,1.0,,,2.0,,1.0,3.0,1.0,2.0,2.0,,2.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,0.0,,
587,,,1.0,,,1.0,4.0,3.0,,,0.0,,2.0,1.0,2.0,1.0,3.0,,0.0,1.0,,3.0,0.0,,0.0,3.0,,1.0,0.0,,
588,,,2.0,,,2.0,4.0,2.0,,,2.0,,4.0,2.0,0.0,0.0,1.0,,0.0,0.0,,2.0,2.0,,3.0,1.0,,2.0,0.0,,
589,,,3.0,,,1.0,4.0,1.0,,,1.0,,2.0,1.0,2.0,0.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,3.0,,2.0,0.0,,
590,,,0.0,,,,1.0,5.0,,,0.0,,1.0,4.0,,2.0,2.0,,1.0,2.0,,0.0,5.0,,1.0,1.0,,2.0,0.0,,
591,,,0.0,,,3.0,5.0,2.0,,,1.0,,2.0,0.0,5.0,2.0,2.0,,1.0,1.0,,2.0,3.0,,1.0,4.0,,0.0,1.0,,
592,,,2.0,,,2.0,3.0,1.0,,,2.0,,0.0,0.0,2.0,1.0,2.0,,0.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,1.0,,
593,,,2.0,,,4.0,,3.0,,,0.0,,,,3.0,,0.0,,,1.0,,,1.0,,0.0,,,,1.0,,
594,,,,,,5.0,2.0,,,,,,3.0,2.0,1.0,3.0,,,0.0,,,0.0,,,,0.0,,0.0,,,
595,,,2.0,,,1.0,2.0,1.0,,,2.0,,1.0,1.0,3.0,0.0,2.0,,1.0,0.0,,3.0,4.0,,2.0,0.0,,0.0,0.0,,
596,,,1.0,,,2.0,0.0,2.0,,,4.0,,2.0,0.0,0.0,1.0,1.0,,0.0,2.0,,0.0,1.0,,0.0,0.0,,1.0,1.0,,
597,,,1.0,,,2.0,0.0,0.0,,,0.0,,2.0,1.0,2.0,1.0,3.0,,0.0,2.0,,0.0,2.0,,1.0,1.0,,0.0,0.0,,
598,,,0.0,,,2.0,0.0,0.0,,,3.0,,0.0,1.0,1.0,2.0,1.0,,0.0,2.0,,0.0,4.0,,2.0,2.0,,0.0,0.0,,
599,,,1.0,,,3.0,2.0,1.0,,,4.0,,1.0,3.0,2.0,1.0,4.0,,0.0,2.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,,
600,,,2.0,,,4.0,4.0,6.0,,,1.0,,2.0,0.0,0.0,2.0,2.0,,2.0,1.0,,1.0,0.0,,3.0,2.0,,1.0,1.0,,
601,,,1.0,,,3.0,1.0,1.0,,,3.0,,1.0,1.0,3.0,2.0,2.0,,2.0,1.0,,2.0,2.0,,3.0,1.0,,0.0,0.0,,
602,,,1.0,,,1.0,3.0,0.0,,,0.0,,1.0,0.0,0.0,2.0,2.0,,1.0,1.0,,3.0,1.0,,1.0,0.0,,1.0,2.0,,
603,,,1.0,,,3.0,1.0,6.0,,,1.0,,2.0,2.0,3.0,1.0,2.0,,0.0,2.0,,0.0,6.0,,0.0,1.0,,0.0,0.0,,
604,,,3.0,,,2.0,4.0,1.0,,,1.0,,2.0,3.0,2.0,3.0,1.0,,1.0,1.0,,2.0,0.0,,1.0,3.0,,0.0,1.0,,
605,,,1.0,,,1.0,1.0,3.0,,,4.0,,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,,1.0,1.0,,0.0,1.0,,0.0,1.0,,
606,,,1.0,,,5.0,1.0,1.0,,,0.0,,0.0,0.0,4.0,1.0,1.0,,0.0,1.0,,2.0,1.0,,3.0,3.0,,0.0,2.0,,
607,,,2.0,,,3.0,2.0,0.0,,,5.0,,3.0,2.0,2.0,3.0,2.0,,2.0,3.0,,1.0,1.0,,2.0,0.0,,1.0,2.0,,
608,,,1.0,,,4.0,0.0,1.0,,,1.0,,0.0,1.0,0.0,3.0,3.0,,0.0,4.0,,1.0,0.0,,1.0,2.0,,1.0,0.0,,
609,,,0.0,,,3.0,1.0,2.0,,,1.0,,0.0,1.0,1.0,0.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,3.0,,0.0,0.0,,
610,,,0.0,,,2.0,3.0,2.0,,,1.0,,3.0,1.0,1.0,4.0,3.0,,2.0,0.0,,2.0,1.0,,0.0,0.0,,1.0,0.0,,
611,,,1.0,,,3.0,1.0,3.0,,,1.0,,3.0,2.0,0.0,3.0,4.0,,4.0,5.0,,1.0,3.0,,2.0,1.0,,0.0,2.0,,
612,,,2.0,,1.0,2.0,3.0,2.0,,,3.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,,1.0,,0.0,2.0,,2.0,1.0,,,,,
613,,,0.0,,0.0,2.0,3.0,1.0,,,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,,0.0,,2.0,3.0,,4.0,3.0,,,,,
614,,,1.0,,0.0,1.0,2.0,1.0,,,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,2.0,,0.0,2.0,,1.0,6.0,,,,,
615,,,1.0,,0.0,3.0,4.0,2.0,,,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,,0.0,,3.0,1.0,,0.0,2.0,,,,,
616,,,0.0,,1.0,6.0,2.0,2.0,,,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,,3.0,,0.0,3.0,,0.0,1.0,,,,,
617,,,0.0,,0.0,1.0,2.0,1.0,,,0.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,,2.0,,0.0,2.0,,1.0,2.0,,,,,
618,,,3.0,,2.0,2.0,2.0,3.0,,,0.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,,0.0,,3.0,0.0,,3.0,1.0,,,,,
619,,,1.0,,1.0,2.0,1.0,0.0,,,0.0,1.0,1.0,0.0,2.0,5.0,3.0,4.0,,0.0,,1.0,1.0,,1.0,2.0,,,,,
620,,,1.0,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,,2.0,,1.0,1.0,,1.0,0.0,,,,,
621,,,1.0,,0.0,3.0,3.0,2.0,,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,
622,,,0.0,,3.0,6.0,6.0,4.0,,,2.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,,2.0,,0.0,0.0,,1.0,2.0,,,,,
623,,,2.0,,0.0,3.0,1.0,1.0,,,4.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,,2.0,,3.0,1.0,,1.0,1.0,,,,,
624,,,1.0,,1.0,2.0,5.0,0.0,,,1.0,0.0,0.0,2.0,5.0,2.0,3.0,1.0,,2.0,,0.0,5.0,,2.0,0.0,,,,,
625,,,2.0,,3.0,3.0,2.0,4.0,,,3.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,,2.0,,2.0,0.0,,1.0,2.0,,,,,
626,,,0.0,,0.0,1.0,5.0,1.0,,,2.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,,0.0,,1.0,2.0,,1.0,0.0,,,,,
627,,,3.0,,1.0,1.0,0.0,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,,,,,
628,,,4.0,,1.0,3.0,2.0,2.0,,,0.0,2.0,1.0,3.0,1.0,5.0,2.0,3.0,,1.0,,1.0,2.0,,4.0,2.0,,,,,
629,,,0.0,,2.0,2.0,1.0,4.0,,,2.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,,1.0,,0.0,5.0,,0.0,0.0,,,,,
630,,,1.0,,1.0,4.0,1.0,1.0,,,3.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,,0.0,,0.0,0.0,,2.0,2.0,,,,,
631,,,1.0,,3.0,3.0,0.0,0.0,,,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,,1.0,,1.0,1.0,,1.0,0.0,,,,,
632,,,0.0,,2.0,4.0,2.0,1.0,,,1.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,,3.0,,0.0,1.0,,2.0,0.0,,,,,
633,,,0.0,,1.0,2.0,2.0,0.0,,,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,,2.0,,0.0,0.0,,2.0,2.0,,,,,
634,,,0.0,,0.0,3.0,2.0,2.0,,,0.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,,1.0,,2.0,3.0,,4.0,3.0,,,,,
635,,,0.0,,2.0,2.0,3.0,2.0,,,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,,1.0,,0.0,2.0,,0.0,0.0,,,,,
636,,,1.0,,0.0,2.0,4.0,1.0,,,1.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,,0.0,,2.0,0.0,,0.0,0.0,,,,,
637,,,1.0,,1.0,3.0,4.0,4.0,,,0.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,,0.0,,0.0,2.0,,2.0,0.0,,,,,
638,,,1.0,,3.0,1.0,2.0,2.0,,,1.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,,1.0,,2.0,1.0,,2.0,3.0,,,,,
639,,,0.0,,1.0,0.0,2.0,2.0,,,0.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,,0.0,,1.0,4.0,,1.0,1.0,,,,,
640,,,2.0,,2.0,4.0,3.0,1.0,,,2.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,,1.0,,0.0,0.0,,0.0,1.0,,,,,
641,,,0.0,,1.0,2.0,1.0,3.0,,,4.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,,3.0,,1.0,3.0,,2.0,3.0,,,,,
642,,,1.0,,1.0,3.0,2.0,2.0,,,1.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,,1.0,,1.0,1.0,,2.0,1.0,,,,,
643,,,1.0,,2.0,2.0,2.0,0.0,,,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,,1.0,,0.0,2.0,,1.0,2.0,,,,,
644,,,2.0,,1.0,6.0,4.0,3.0,,,1.0,2.0,0.0,0.0,1.0,1.0,4.0,1.0,,2.0,,2.0,2.0,,1.0,1.0,,,,,
645,,,0.0,,1.0,3.0,1.0,1.0,,,1.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0,,2.0,,2.0,1.0,,1.0,1.0,,,,,
646,1.0,,,,,2.0,3.0,1.0,,,2.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,,0.0,,2.0,1.0,,3.0,1.0,,0.0,,,
647,3.0,,,,,1.0,2.0,2.0,,,2.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,,0.0,,2.0,0.0,,2.0,3.0,,2.0,,,
648,1.0,,,,,4.0,1.0,1.0,,,1.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,,3.0,,1.0,0.0,,2.0,0.0,,0.0,,,
649,1.0,,,,,0.0,3.0,1.0,,,1.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,,0.0,,1.0,0.0,,1.0,1.0,,0.0,,,
650,1.0,,,,,4.0,1.0,1.0,,,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,,1.0,,3.0,1.0,,1.0,1.0,,2.0,,,
651,2.0,,,,,0.0,2.0,1.0,,,3.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,,5.0,,1.0,0.0,,1.0,0.0,,0.0,,,
652,0.0,,,,,3.0,5.0,2.0,,,3.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,,0.0,,1.0,1.0,,0.0,0.0,,2.0,,,
653,1.0,,,,,1.0,3.0,2.0,,,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,,1.0,,0.0,2.0,,1.0,1.0,,3.0,,,
654,2.0,,,,,1.0,2.0,3.0,,,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,0.0,,0.0,2.0,,0.0,1.0,,0.0,,,
655,0.0,,,,,1.0,1.0,1.0,,,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,,2.0,,0.0,2.0,,1.0,1.0,,0.0,,,
656,2.0,,,,,2.0,1.0,1.0,,,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,,1.0,,0.0,3.0,,0.0,2.0,,1.0,,,
657,3.0,,,,,1.0,2.0,2.0,,,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,,1.0,,1.0,0.0,,1.0,2.0,,1.0,,,
658,2.0,,,,,0.0,5.0,1.0,,,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,,2.0,,3.0,0.0,,1.0,2.0,,1.0,,,
659,2.0,,,,,3.0,1.0,3.0,,,0.0,2.0,2.0,1.0,3.0,2.0,5.0,3.0,,4.0,,2.0,0.0,,1.0,1.0,,0.0,,,
660,1.0,,,,,0.0,2.0,2.0,,,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,,0.0,,3.0,1.0,,0.0,2.0,,1.0,,,
661,0.0,,,,,1.0,0.0,2.0,,,2.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,,2.0,,1.0,0.0,,0.0,0.0,,0.0,,,
662,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,,1.0,,2.0,0.0,,1.0,3.0,,1.0,,,
663,1.0,,,,,2.0,3.0,2.0,,,2.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,,4.0,,0.0,1.0,,0.0,1.0,,1.0,,,
664,1.0,,,,,4.0,1.0,0.0,,,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,,1.0,,1.0,2.0,,1.0,0.0,,1.0,,,
665,2.0,,,,,2.0,3.0,1.0,,,0.0,4.0,2.0,3.0,4.0,2.0,1.0,0.0,,0.0,,0.0,1.0,,0.0,1.0,,0.0,,,
666,2.0,,,,,4.0,2.0,1.0,,,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,,1.0,,1.0,3.0,,0.0,3.0,,2.0,,,
