,FTR,Season,HomeTeamID,AwayTeamID,Outcome,PowerH,PowerA,ProbA,ProbD,ProbH,Prediction
117,0.0,1.0,9.0,14.0,0.0,0.0803535001663828,-0.250783440523172,0.38703039246981796,0.27903863021605513,0.33393097731712684,0.0
118,1.0,1.0,11.0,8.0,1.0,0.34082468219866824,-0.08300173450637484,0.42294002390051355,0.2761460139216331,0.30091396218085326,0.0
119,1.0,1.0,0.0,11.0,1.0,-0.5307814244203201,0.346570340197225,0.06738469672508754,0.15048603681593611,0.7821292664619763,2.0
120,2.0,1.0,14.0,10.0,2.0,-0.20975860157531762,-0.03112292453735981,0.21277200252938147,0.25507286905147264,0.5321551284221459,2.0
121,0.0,1.0,18.0,9.0,0.0,0.5387727004296443,0.028014145184411497,0.45721770379502213,0.2714225680221597,0.2713597281858181,0.0
122,2.0,1.0,21.0,20.0,2.0,0.060606736035322864,-0.08475716556709083,0.31816354382926093,0.2779542742726022,0.4038821819011368,2.0
123,1.0,1.0,15.0,5.0,1.0,-0.08127480625344317,-0.06411661763700627,0.26259603086237093,0.26959911668062225,0.46780485246000675,2.0
124,2.0,1.0,16.0,4.0,2.0,-1.0437495417230624,0.038090424887637774,0.044561304676316936,0.11802282868607564,0.8374158666406074,2.0
125,1.0,1.0,12.0,17.0,1.0,-0.10024348259446744,0.1740744312641246,0.18605656001972207,0.24394481631123824,0.5699986236720397,2.0
126,2.0,1.0,8.0,22.0,2.0,-0.0893275621929443,0.03769227126321046,0.22806813394042094,0.2603352181906904,0.5115966478718886,2.0
127,1.0,1.0,1.0,3.0,1.0,-0.29438771858852597,-0.4666257318904349,0.32781081859058936,0.27868031789441033,0.39350886351800024,2.0
128,2.0,1.0,19.0,2.0,2.0,-0.31825521187160405,0.2408394746720037,0.11953810623960939,0.2028083100406616,0.677653583722729,2.0
129,2.0,1.0,20.0,1.0,2.0,0.06029303576148207,-0.33459549011817713,0.41164489629768186,0.27729078986786515,0.3110643138374529,0.0
130,2.0,1.0,11.0,18.0,2.0,0.39953415125674735,0.47925147821154174,0.24261312083782763,0.26465916467039324,0.4927277144947791,2.0
131,2.0,1.0,9.0,0.0,2.0,-0.030477444192408575,-0.5688478741670697,0.46818471406965834,0.26953059511052097,0.26228469082282063,0.0
132,0.0,1.0,3.0,8.0,0.0,-0.3960900414768002,-0.15558981795767035,0.1952517917367306,0.24806982936219205,0.5566783789040773,2.0
133,0.0,1.0,22.0,16.0,0.0,0.07626647920625056,-1.1517368329972502,0.7290025396197414,0.17856942419045305,0.09242803619280562,0.0
134,0.0,1.0,4.0,15.0,0.0,0.1343805676970277,-0.060229947174250474,0.3359310636495644,0.2791388372334255,0.3849300991200101,2.0
135,0.0,1.0,5.0,12.0,0.0,0.009306591954906643,-0.17936774183642204,0.3337688148689958,0.27903014329087084,0.3872010418431333,2.0
136,2.0,1.0,17.0,14.0,2.0,0.23683748550938705,-0.25453900948758895,0.4495383651312669,0.2726395763418551,0.27782205852987796,0.0
137,2.0,1.0,10.0,19.0,2.0,0.09646683185336548,-0.47428671641481557,0.4810770114186149,0.26707981046794615,0.25184317811643886,0.0
138,0.0,1.0,2.0,21.0,0.0,0.23415921240356266,-0.00222429303625553,0.35129716641969033,0.2796378423156901,0.3690649912676195,2.0
139,0.0,1.0,20.0,12.0,0.0,-0.051235228447968885,-0.18861877398083063,0.3153219679843058,0.2777020358175244,0.40697599620116975,2.0
140,1.0,1.0,2.0,14.0,1.0,0.2646367641318166,-0.12926192568286363,0.4112597762239728,0.2773260961416607,0.3114141276373664,0.0
141,0.0,1.0,11.0,16.0,0.0,0.26699104042100685,-1.0466971979059663,0.7566239799194101,0.16434736183321627,0.07902865825037361,0.0
142,2.0,1.0,9.0,1.0,2.0,-0.05489997525698186,-0.27787098891459755,0.3463353842332212,0.2795284504444171,0.37413616532536165,2.0
143,0.0,1.0,22.0,21.0,0.0,0.013087966530464814,-0.033876523564760654,0.2839185659978506,0.2736911567155482,0.4423902772896011,2.0
144,1.0,1.0,4.0,18.0,1.0,0.05372509253066643,0.5242249610140711,0.13814219320887902,0.21659852939415283,0.6452592773999681,2.0
145,0.0,1.0,17.0,8.0,0.0,0.16042108848281172,-0.13345172438853647,0.37284356194121937,0.2795608542278863,0.3475955838338943,0.0
146,2.0,1.0,10.0,15.0,2.0,-0.022859856520938457,-0.07957458895413658,0.2872319382097396,0.2742241615642979,0.43854390022896245,2.0
147,2.0,1.0,3.0,0.0,2.0,-0.3479357609655497,-0.4606051759591502,0.3065916200920019,0.2768151775109877,0.4165932024000103,2.0
148,2.0,1.0,5.0,19.0,2.0,0.03227708234813339,-0.33881478406549265,0.4024106262851215,0.27806853662332986,0.3195208370945486,0.0
149,2.0,1.0,0.0,17.0,2.0,-0.4399540945817305,0.23940822889859337,0.0972181578809567,0.18326221357572905,0.7195196285463142,2.0
150,1.0,1.0,14.0,5.0,1.0,-0.18170721849285396,-0.05655131761070816,0.22863183261767797,0.26051482654894076,0.5108533408363812,2.0
151,2.0,1.0,18.0,2.0,2.0,0.4925781480396997,0.23919251386397228,0.3576234051752455,0.2797072822933967,0.36266931253435775,2.0
152,0.0,1.0,21.0,11.0,0.0,-0.041247207885897905,0.34406173370664983,0.15780665842651323,0.22911103796956792,0.6130823036069188,2.0
153,2.0,1.0,15.0,3.0,2.0,0.02190026149851558,-0.461256674224609,0.4462872340111761,0.27312764814864815,0.2805851178431757,0.0
154,2.0,1.0,19.0,20.0,2.0,-0.3263583424852208,0.0351214680303718,0.16362104902983957,0.23244901744586868,0.6039299335272917,2.0
155,2.0,1.0,16.0,10.0,2.0,-1.0416027880236296,-0.04743465843331594,0.05344046610731581,0.1316269378823485,0.8149325960133357,2.0
156,2.0,1.0,8.0,4.0,2.0,-0.1143066919786902,-0.023900222506780727,0.23928304215072252,0.26372526675795904,0.4969916910943184,2.0
157,2.0,1.0,1.0,22.0,2.0,-0.269021605055757,0.040491299034765164,0.17677715472252878,0.23944579989543482,0.5837770453850364,2.0
158,2.0,1.0,12.0,9.0,2.0,-0.1537129982461247,-0.008255858259274704,0.22253452847289792,0.2585188968491601,0.518946574680942,2.0
159,2.0,1.0,0.0,5.0,2.0,-0.6038722857823738,0.015430034125768611,0.10794953895958428,0.19311018443337127,0.6989402766100444,2.0
160,1.0,1.0,18.0,10.0,1.0,0.3928674601951977,0.13373156188354174,0.35977197950209117,0.2797132418221976,0.3605147786787112,2.0
161,1.0,1.0,20.0,16.0,1.0,0.08656047758711702,-1.147383565239238,0.7309668662154104,0.17758517796488313,0.0914479558227064,0.0
