HomeTeam,AwayTeam,FTHG,FTAG,Proba_Home_win,Proba_Draw,Proba_Away_win,round
Ajax,Feyenoord,2.0,3.0,0.35004293925991564,0.28418738192704485,0.2047606847064723,883.0
Excelsior,Cambuur,4.0,1.0,0.44360050287044916,0.2709561884148276,0.0926502447374837,883.0
Vitesse,PSV Eindhoven,1.0,1.0,0.13421853633450428,0.30864550540741476,0.36661576216590563,883.0
Twente,AZ Alkmaar,2.0,1.0,0.3386364384143515,0.27791973451268004,0.23161280540127005,883.0
AZ Alkmaar,Heerenveen,1.0,1.0,0.09305882380875631,0.30026968462819564,0.4052311678024879,884.0
Excelsior,Twente,0.0,0.0,0.12038521814251012,0.2351979549264655,0.48248321183120274,884.0
Cambuur,FC Emmen,1.0,2.0,0.06666764434404421,0.24987417005777596,0.4833675694885277,884.0
Nijmegen,PSV Eindhoven,2.0,4.0,0.06997296370310384,0.2121247143998783,0.533593438871731,884.0
Waalwijk,Vitesse,1.0,0.0,0.14491998032208742,0.29568509088967915,0.37711890333764925,884.0
Go Ahead Eagles,Ajax,0.0,0.0,0.028425105981982557,0.11292401921972955,0.6740912195625485,884.0
Sparta,Feyenoord,1.0,3.0,0.12460299697159706,0.33182264520746696,0.34306186438430647,884.0
Utrecht,Volendam,0.0,0.0,0.1882483311877054,0.26810749803754946,0.3892861527838411,884.0
For Sittard,Groningen,3.0,1.0,0.10032657598237553,0.32527960256764227,0.36904221981034935,884.0
Groningen,Utrecht,1.0,2.0,0.1877923727541275,0.40465997577385243,0.19439437810952173,885.0
Vitesse,Go Ahead Eagles,2.0,0.0,0.37860083453213883,0.33202468876842595,0.07470722010071658,885.0
AZ Alkmaar,Sparta,0.0,1.0,0.41625987856306734,0.2519395810307597,0.18950280437865427,885.0
PSV Eindhoven,Excelsior,4.0,0.0,0.508362112521836,0.224417552830198,0.09656967802415953,885.0
Heerenveen,Volendam,2.0,1.0,0.3222711787391641,0.3241131591471892,0.16426191526771278,885.0
Twente,Cambuur,4.0,0.0,0.5315572750237082,0.2183621479108944,0.03857354594779308,885.0
FC Emmen,Nijmegen,0.0,0.0,0.3308284074011491,0.28312281590868815,0.23014885750525874,885.0
Ajax,For Sittard,4.0,0.0,0.6688951798497793,0.12997562519721625,0.05786972981671282,885.0
Feyenoord,Waalwijk,5.0,1.0,0.3099916935044074,0.3490388083676038,0.1385261304678208,885.0
Excelsior,Go Ahead Eagles,2.0,1.0,0.35755978012177925,0.31410779768836256,0.13646531169413909,886.0
Waalwijk,Groningen,2.0,1.0,0.11935111381886705,0.32635669355234864,0.3540068725527024,886.0
Sparta,Heerenveen,4.0,0.0,0.060704263179493734,0.2976712186520544,0.4276850464143855,886.0
Nijmegen,Vitesse,1.0,4.0,0.13860182295174406,0.29201208589093,0.38673192430793657,886.0
Utrecht,Twente,1.0,0.0,0.17923455581469247,0.33925708443033875,0.28858972455157056,886.0
Volendam,PSV Eindhoven,2.0,3.0,0.20585598636971017,0.26022809466226726,0.3901765513820709,886.0
Cambuur,Feyenoord,0.0,3.0,0.03778696990437621,0.29641919173632797,0.4417907116605508,886.0
Ajax,FC Emmen,3.0,1.0,0.5842522449643001,0.17776212277386125,0.12106085753258294,886.0
For Sittard,AZ Alkmaar,0.0,3.0,0.12103368333546674,0.22667475387018707,0.4960444012983934,886.0
Go Ahead Eagles,Waalwijk,3.0,2.0,0.10748463484672054,0.33495793389748424,0.3518826592900519,887.0
Volendam,Cambuur,2.0,0.0,0.6551728308370718,0.12540737426195003,0.02989392837619494,887.0
Heerenveen,FC Emmen,2.0,3.0,0.3930742491370984,0.314615145710666,0.08417784420877736,887.0
Vitesse,Excelsior,0.0,0.0,0.38081396917675003,0.28085912705479604,0.171102703254744,887.0
Twente,Sparta,3.0,3.0,0.41159694705182653,0.27525202718393543,0.13784401176052952,887.0
Go Ahead Eagles,For Sittard,2.0,0.0,0.13306388330431823,0.36561239113428207,0.2936117619989278,888.0
PSV Eindhoven,Ajax,3.0,0.0,0.31256760159447955,0.2573306655162061,0.30322439865209005,888.0
Feyenoord,Utrecht,3.0,1.0,0.20936779431079303,0.40383438763086016,0.17357332569310305,888.0
AZ Alkmaar,Waalwijk,3.0,0.0,0.4042807036450978,0.2586076471901426,0.1899729892671989,888.0
Groningen,Nijmegen,0.0,1.0,0.3374506653436256,0.33420186874485297,0.12794431781329182,888.0
Waalwijk,Volendam,4.0,1.0,0.10674356816545275,0.18854938510584243,0.5660074227767825,889.0
Sparta,PSV Eindhoven,0.0,1.0,0.07674084873103491,0.2269826345624042,0.5106991429432579,889.0
Cambuur,Utrecht,0.0,3.0,0.053252319267711075,0.2962538164388663,0.43352733024513407,889.0
Nijmegen,Heerenveen,2.0,3.0,0.0527513470767914,0.2790804590642607,0.4537998962271904,889.0
Ajax,AZ Alkmaar,0.0,0.0,0.5135525770414265,0.19848738764717963,0.1971027687157926,889.0
FC Emmen,Twente,0.0,3.0,0.14646169601097447,0.26721704135887986,0.41842918614599683,889.0
Excelsior,Feyenoord,0.0,2.0,0.1313125944944506,0.3069401484557896,0.3710096406537132,889.0
Go Ahead Eagles,Groningen,1.0,1.0,0.054489739622661966,0.3559176961157747,0.36541920799982175,889.0
For Sittard,Vitesse,2.0,0.0,0.1061746842822853,0.27743386526194025,0.42741166821133775,889.0
Twente,Nijmegen,4.0,0.0,0.45405932814333827,0.2543883684929085,0.11777894309547057,890.0
Volendam,Sparta,2.0,1.0,0.5071307225068785,0.2134491214850587,0.15071117941701084,890.0
Heerenveen,Excelsior,0.0,0.0,0.45913174064797824,0.2691228659453119,0.06643299085025416,890.0
Utrecht,Waalwijk,2.0,0.0,0.3083441692498869,0.3330097922920269,0.16622049927456448,890.0
Vitesse,Cambuur,2.0,0.0,0.4662375518514356,0.2687150260455744,0.05237342593300102,890.0
Feyenoord,Go Ahead Eagles,3.0,0.0,0.3619085177334992,0.3579114922402863,0.05633499469816954,890.0
AZ Alkmaar,FC Emmen,5.0,1.0,0.39437767333372625,0.2545168030143493,0.214139957614518,890.0
PSV Eindhoven,For Sittard,2.0,1.0,0.5168115391868237,0.2249348168714372,0.0651871914561775,890.0
Groningen,Ajax,2.0,3.0,0.16377646684358982,0.26984393641259985,0.40325214848888075,890.0
Ajax,Utrecht,3.0,1.0,0.42320288842247067,0.2514965353326884,0.1800530954269086,891.0
Excelsior,For Sittard,3.0,0.0,0.3361839268998002,0.28442725008268044,0.22120314115399903,891.0
FC Emmen,Feyenoord,1.0,3.0,0.13091172113062172,0.3214142902299411,0.351892495843279,891.0
Go Ahead Eagles,Volendam,3.0,0.0,0.03839259244324503,0.15218135960851153,0.6194113636401108,891.0
Nijmegen,AZ Alkmaar,0.0,3.0,0.14806336227125091,0.23430736828542875,0.4711547404068384,891.0
PSV Eindhoven,Heerenveen,3.0,3.0,0.14463630732775612,0.4093549801250798,0.22996056238693055,891.0
Sparta,Cambuur,4.0,1.0,0.39914689919958424,0.30486960258532525,0.0934865953835734,891.0
Vitesse,Groningen,6.0,0.0,0.18581396290251,0.38927081071988257,0.21593283231306626,891.0
Waalwijk,Twente,0.0,5.0,0.12071742731285871,0.2665291148892161,0.43457312234446643,891.0
AZ Alkmaar,PSV Eindhoven,1.0,2.0,0.14461403838876974,0.2540001182572328,0.44031796277479646,892.0
Cambuur,Waalwijk,4.0,0.0,0.08222832741306167,0.2853106604946309,0.4305997378132586,892.0
Feyenoord,Vitesse,0.0,1.0,0.21036245140930088,0.39368273131240467,0.18572979071499504,892.0
For Sittard,Nijmegen,1.0,1.0,0.21540802671722276,0.2986708923598001,0.3175853714894697,892.0
Groningen,Sparta,0.0,5.0,0.3011563423371383,0.34375374393004515,0.15748730823992863,892.0
Heerenveen,Go Ahead Eagles,2.0,0.0,0.4144388091402493,0.3264880573117513,0.028542817684819092,892.0
Twente,Ajax,3.0,1.0,0.22705676731074917,0.24060118732845695,0.41105247704073056,892.0
Utrecht,FC Emmen,3.0,2.0,0.3045214148110654,0.3160472887313513,0.1992923249402854,892.0
Volendam,Excelsior,3.0,2.0,0.5440507734825041,0.19489820571488947,0.14621973305951694,892.0
Volendam,Vitesse,1.0,2.0,0.33888457326664784,0.27243223967219066,0.2428073501774346,893.0
PSV Eindhoven,Utrecht,2.0,0.0,0.33321224793439025,0.3317825401206831,0.1374835464369176,893.0
Heerenveen,Waalwijk,3.0,1.0,0.4350742410134784,0.29283216528567685,0.057657881825703076,893.0
Ajax,Heracles,4.0,1.0,0.5453458888628021,0.18863464620447007,0.17388053830056077,893.0
Zwolle,Sparta,1.0,2.0,0.25692325667692556,0.2852836978987725,0.3030787022323806,893.0
Nijmegen,Excelsior,3.0,4.0,0.2526000799765936,0.2756775501157258,0.3243836324900786,893.0
AZ Alkmaar,Go Ahead Eagles,5.0,1.0,0.4757305082924282,0.25164932342704666,0.07952117932191613,893.0
Feyenoord,For Sittard,0.0,0.0,0.3621003925557283,0.3290846784797045,0.10345516987984243,893.0
Almere City,Twente,1.0,4.0,0.16030870959445956,0.2927633842892799,0.3704051224601573,893.0
Heracles,Nijmegen,2.0,1.0,0.40142928109988035,0.25616261481528735,0.20023212626644177,894.0
Excelsior,Ajax,2.0,2.0,0.06967020289067032,0.12149951810055364,0.6946835584376724,894.0
Vitesse,PSV Eindhoven,1.0,3.0,0.1379909421819503,0.31686602805357816,0.3526977998821568,894.0
For Sittard,Almere City,2.0,1.0,0.16994758773267826,0.29282664546655673,0.36322717812862654,894.0
Go Ahead Eagles,Volendam,4.0,1.0,0.03604566005736643,0.14336281730552297,0.6315930863683241,894.0
Utrecht,Heerenveen,0.0,2.0,0.08217177683024901,0.393301548460818,0.3026828854684713,894.0
Sparta,Feyenoord,2.0,2.0,0.11897779514562389,0.3258661139139004,0.3549113339324375,894.0
Twente,Zwolle,3.0,1.0,0.45028421921214173,0.2510635034600863,0.13492950077155474,894.0
Waalwijk,AZ Alkmaar,1.0,3.0,0.17561826749910953,0.2541568789418424,0.4214508727045429,894.0
Nijmegen,Waalwijk,3.0,0.0,0.23581355717696809,0.2964005572566244,0.30326759900276895,895.0
Excelsior,For Sittard,2.0,2.0,0.3270484923035354,0.28821922384407744,0.2244241419230052,895.0
Zwolle,Utrecht,1.0,0.0,0.15146813612966992,0.291874808824572,0.37803208494777896,895.0
Feyenoord,Almere City,6.0,1.0,0.28050230440479845,0.35526624565599385,0.16380242819972432,895.0
Heerenveen,Sparta,1.0,3.0,0.4272700266826907,0.2976174160132472,0.061543942792199845,895.0
Sparta,Nijmegen,1.0,1.0,0.2758744599889208,0.2994339809207342,0.25944701756211314,896.0
Almere City,Zwolle,1.0,2.0,0.29202848474713855,0.286976755797205,0.26538533901772465,896.0
Go Ahead Eagles,Heerenveen,3.0,2.0,0.025597974504130427,0.29508647016469186,0.4496965780888181,896.0
Waalwijk,PSV Eindhoven,0.0,4.0,0.07364550362504767,0.22210855276202243,0.5184769995485795,896.0
Heracles,Excelsior,3.0,1.0,0.4024019701600326,0.24667152220565589,0.22304806532813043,896.0
Utrecht,Feyenoord,1.0,5.0,0.16411360051561275,0.4052270796000642,0.2167171651187514,896.0
For Sittard,Ajax,0.0,0.0,0.048736261549810374,0.11551070762208566,0.6913474161017872,896.0
Volendam,Twente,0.0,2.0,0.30734362843270946,0.263461191522171,0.295804579523603,896.0
Vitesse,AZ Alkmaar,0.0,2.0,0.27856332983284615,0.2937055162477714,0.26688901251771835,896.0
Feyenoord,Heerenveen,6.0,1.0,0.09151315915883804,0.4417783462592529,0.24051595379129695,897.0
Vitesse,Waalwijk,0.0,2.0,0.35746168971554115,0.30022066468727465,0.1629259643314299,897.0
For Sittard,Volendam,3.0,1.0,0.0865936389819126,0.178821872087396,0.5851028481080002,897.0
PSV Eindhoven,Nijmegen,4.0,0.0,0.5144846628880692,0.22415880947144082,0.07755050478559312,897.0
Heracles,Utrecht,1.0,3.0,0.24985002004643636,0.30138896851429836,0.2818212481480364,897.0
Zwolle,Go Ahead Eagles,1.0,1.0,0.3454409030593366,0.3273214359594309,0.1291654636610883,897.0
Excelsior,Almere City,0.0,0.0,0.21007710765409568,0.2709492087294099,0.36822744152703457,897.0
Twente,Ajax,3.0,1.0,0.223046592837829,0.23988428454739277,0.41533797098353004,897.0
AZ Alkmaar,Sparta,2.0,0.0,0.40799113384813224,0.2561186301769615,0.19088005479798437,897.0
Go Ahead Eagles,For Sittard,3.0,0.0,0.13366441767676174,0.37001252532620343,0.28764905678094616,898.0
Volendam,Heracles,2.0,2.0,0.46219502209891683,0.21675858162737532,0.2210061480851191,898.0
Nijmegen,Utrecht,3.0,0.0,0.131415476351125,0.2973729633586898,0.3840803585864927,898.0
Almere City,PSV Eindhoven,0.0,4.0,0.11042208155872212,0.27247806222432686,0.4318551268693392,898.0
Heerenveen,Excelsior,0.0,3.0,0.4251919919222664,0.2901109872349187,0.08111198910486953,898.0
Sparta,Vitesse,1.0,0.0,0.14897838589459422,0.29058553816621707,0.381660520673939,898.0
Waalwijk,Twente,1.0,0.0,0.12862135961519502,0.2743979887938542,0.4185136005396378,898.0
Zwolle,AZ Alkmaar,0.0,3.0,0.16735039226287324,0.23351413413131192,0.46248292370811617,898.0
Ajax,Feyenoord,0.0,4.0,0.3488577329381676,0.2849840400290789,0.20460157164927523,898.0
PSV Eindhoven,Go Ahead Eagles,3.0,0.0,0.5112564053596127,0.23586709808721265,0.03625648945714526,899.0
Twente,Vitesse,1.0,0.0,0.2707144194136008,0.3278336112487977,0.21720396362827304,899.0
AZ Alkmaar,Heracles,1.0,1.0,0.32916739816191687,0.252416466793109,0.29657579141976986,899.0
Feyenoord,Go Ahead Eagles,3.0,1.0,0.37121121936367363,0.3503588498522448,0.055021538077273405,900.0
PSV Eindhoven,Volendam,3.0,1.0,0.35153690348416533,0.2678584274265643,0.2376986824543607,900.0
Utrecht,Almere City,0.0,2.0,0.2637813447608861,0.33834448918120225,0.20809402134101626,900.0
Twente,Heerenveen,1.0,0.0,0.11283867565110318,0.38105911489519567,0.2917485598245383,900.0
Nijmegen,Vitesse,1.0,3.0,0.13519323963293844,0.2867322002192863,0.39655625446675136,900.0
Excelsior,Sparta,2.0,1.0,0.27508147818926343,0.2783515024589003,0.29854043214047726,900.0
Heracles,Zwolle,2.0,1.0,0.3977607107061156,0.25251818155291933,0.2145184554435829,900.0
AZ Alkmaar,For Sittard,4.0,0.0,0.45181248393244033,0.24664828443409204,0.1453866469932744,900.0
Volendam,Utrecht,1.0,0.0,0.34703666628622604,0.27678967405537286,0.223921001218364,901.0
Heerenveen,Nijmegen,1.0,1.0,0.45380035642331884,0.2779344883504375,0.0554645957119329,901.0
Almere City,Waalwijk,1.0,0.0,0.3044731864291081,0.3046045796609492,0.21952301509340422,901.0
Go Ahead Eagles,Heracles,4.0,0.0,0.073865705455776,0.24603974171966056,0.485543493098731,901.0
Vitesse,Excelsior,0.0,0.0,0.37604728719794994,0.2828099973831704,0.17348600617257182,901.0
Zwolle,Feyenoord,0.0,2.0,0.12354185881639676,0.31037710279859027,0.37186919411465397,901.0
Ajax,AZ Alkmaar,1.0,2.0,0.5326559270910826,0.19353163998626996,0.17977355406658804,901.0
For Sittard,Twente,0.0,3.0,0.08127919516681559,0.23072930376987572,0.5039610897800324,901.0
Sparta,PSV Eindhoven,0.0,4.0,0.0764237567101349,0.2226525722371706,0.5169550921894112,901.0
PSV Eindhoven,For Sittard,3.0,1.0,0.536723161029637,0.21103619754997321,0.06146966911013759,902.0
Waalwijk,Volendam,2.0,1.0,0.11236263200680865,0.19605105837339779,0.5513852359610351,902.0
Nijmegen,Almere City,1.0,1.0,0.18115297332626715,0.2888615989101886,0.3609041713037977,902.0
AZ Alkmaar,Heerenveen,3.0,0.0,0.0993296649139347,0.3084528285819945,0.3908319139119323,902.0
Feyenoord,Vitesse,4.0,0.0,0.20885970566153,0.38978393802393674,0.19237574907869084,902.0
Utrecht,Ajax,4.0,3.0,0.15793718708425786,0.23778721430282398,0.4600419891326767,902.0
Excelsior,Zwolle,2.0,4.0,0.3052705647546609,0.2669600816330433,0.2907789067418231,902.0
Heracles,Twente,2.0,2.0,0.16682865437343383,0.2537726621076727,0.4276078540926406,902.0
Go Ahead Eagles,Sparta,0.0,0.0,0.11744650639858316,0.33593530747449407,0.34323537199231374,902.0
Vitesse,Zwolle,1.0,1.0,0.3574098593117348,0.2904220010465377,0.18254361889518633,903.0
Heerenveen,Heracles,3.0,0.0,0.38463403018151954,0.3114907365593804,0.10284818321178012,903.0
Almere City,Go Ahead Eagles,0.0,0.0,0.36669217132075044,0.3283052967008851,0.09835314898323297,903.0
Sparta,Waalwijk,2.0,0.0,0.2473195705365462,0.30388534343968926,0.2800573286843317,903.0
For Sittard,Utrecht,0.0,0.0,0.1145493575124718,0.3046614602644478,0.3856274644469194,903.0
Twente,Feyenoord,2.0,1.0,0.2139243329329818,0.3741174743678843,0.20815153471177458,903.0
PSV Eindhoven,Ajax,5.0,2.0,0.3242664636614433,0.25517288400000454,0.29575643294867987,903.0
Volendam,Excelsior,3.0,1.0,0.5815881051136004,0.17854761266897354,0.1269231823484075,903.0
Ajax,Volendam,2.0,0.0,0.39536840404168694,0.2057838511835588,0.33272727797375884,904.0
Heracles,PSV Eindhoven,0.0,6.0,0.11873374223359584,0.23734301991287934,0.47979047078200865,904.0
Excelsior,AZ Alkmaar,1.0,1.0,0.175986864284807,0.22844845614194823,0.46694308301246745,904.0
Waalwijk,Feyenoord,1.0,2.0,0.12396356385020715,0.3340697719371968,0.34066569416689546,904.0
Go Ahead Eagles,Vitesse,5.0,1.0,0.06521432286610712,0.310657154207657,0.4097719804906432,904.0
Utrecht,Twente,1.0,1.0,0.1846203675770553,0.33961995390110844,0.28334049368079495,904.0
Nijmegen,Volendam,3.0,3.0,0.0965055631014088,0.17597196784858066,0.5901460674953316,905.0
Zwolle,For Sittard,2.0,0.0,0.30875936369300905,0.29397561141014994,0.23423502440515495,905.0
Ajax,Heerenveen,4.0,1.0,0.18449075199471926,0.3138506799557982,0.3203568318543984,905.0
Sparta,Almere City,1.0,2.0,0.20093677978071967,0.2940925213660486,0.3370729423287684,905.0
For Sittard,Heracles,4.0,1.0,0.1390890976606024,0.24323752092200696,0.4606955770869924,906.0
Waalwijk,Go Ahead Eagles,0.0,1.0,0.32891973144091835,0.3459171441998385,0.11977252396798746,906.0
Twente,Nijmegen,3.0,3.0,0.4432207736318558,0.2600389943692917,0.12238176161020933,906.0
Vitesse,Heerenveen,1.0,3.0,0.09914911546961229,0.3859991152977489,0.29724857100755897,906.0
PSV Eindhoven,Zwolle,4.0,0.0,0.5128330853457834,0.22341641458753503,0.08700068970591864,906.0
Almere City,Ajax,2.0,2.0,0.12139997757468063,0.18822144431196317,0.5639467506649332,906.0
Volendam,Sparta,1.0,4.0,0.53441940624071,0.20233948322109332,0.1327839108559994,906.0
Feyenoord,AZ Alkmaar,1.0,0.0,0.2716904778677473,0.32824164804915196,0.21550344454649817,906.0
Utrecht,Excelsior,2.0,2.0,0.34600111039211756,0.29987823001772096,0.17853972544201419,906.0
Excelsior,Feyenoord,2.0,4.0,0.12391567689941681,0.301818147463663,0.38309492264036793,907.0
Heerenveen,For Sittard,3.0,0.0,0.444388561697541,0.2894739466180576,0.04759917911238729,907.0
Twente,PSV Eindhoven,0.0,3.0,0.16914676127775663,0.3116627745678982,0.336006068959585,907.0
Ajax,Vitesse,5.0,0.0,0.44493123378989735,0.23665642871516485,0.18774911947018136,907.0
Zwolle,Waalwijk,1.0,2.0,0.2403694869402772,0.283687436719477,0.3209450659792762,907.0
Almere City,Heracles,0.0,5.0,0.2742319374182763,0.2767458763806488,0.3023730366040839,907.0
AZ Alkmaar,Volendam,3.0,0.0,0.22564489506296173,0.21609188613125502,0.46043412369112396,907.0
Nijmegen,Go Ahead Eagles,1.0,1.0,0.30677660451151245,0.3506934413683246,0.13986095713294222,907.0
Sparta,Utrecht,1.0,2.0,0.15909567975014688,0.3173687199557975,0.3358323733036467,907.0
Heerenveen,Almere City,3.0,0.0,0.3862517398124461,0.324047921674747,0.07731104085350364,908.0
Volendam,Zwolle,0.0,5.0,0.5620502636872642,0.18822437849054616,0.12948120240310693,908.0
For Sittard,Vitesse,3.0,1.0,0.11800267087328721,0.2830426052354162,0.412670824555401,908.0
Waalwijk,Excelsior,2.0,2.0,0.28866303195735177,0.28000308686768954,0.2820102832333213,908.0
Heracles,Sparta,0.0,1.0,0.38768995015063895,0.26174306374068373,0.20559434933558238,908.0
Feyenoord,PSV Eindhoven,1.0,2.0,0.13524473283976546,0.36560843915823266,0.29178251340776756,908.0
Go Ahead Eagles,Twente,1.0,3.0,0.05287113651452071,0.25423195412648586,0.48344193671954117,908.0
Nijmegen,Ajax,1.0,2.0,0.06382089277551815,0.12979173236299466,0.6730305600057209,908.0
Utrecht,AZ Alkmaar,1.0,1.0,0.24314383345731883,0.30934687376524717,0.27505097056601,908.0
AZ Alkmaar,Nijmegen,1.0,2.0,0.4198324323832804,0.25278229354993265,0.18181749623687532,909.0
Waalwijk,Ajax,2.0,3.0,0.07946839055598293,0.14886598096683018,0.6405908450899318,909.0
PSV Eindhoven,Heerenveen,2.0,0.0,0.14457228618687945,0.4128914133167972,0.22577628304481434,909.0
Feyenoord,Volendam,3.0,1.0,0.23193580205052858,0.29655743923698047,0.30650396223636167,909.0
Twente,Excelsior,4.0,2.0,0.44973614342905727,0.24854430358918725,0.14349406673123752,909.0
Ajax,Sparta,2.0,1.0,0.6215294368013433,0.15969874931167857,0.09492621780093018,910.0
Zwolle,Nijmegen,1.0,3.0,0.2817689522368188,0.28533446859887274,0.2789339687784397,910.0
AZ Alkmaar,Almere City,4.0,1.0,0.3205709128204815,0.2739428760131343,0.26036154753479557,910.0
Go Ahead Eagles,Utrecht,0.0,2.0,0.06554103266067109,0.3328117520458463,0.3838643641665949,910.0
For Sittard,Waalwijk,1.0,0.0,0.19456134583079499,0.3063561591406163,0.32321378998173605,910.0
Vitesse,Heracles,2.0,0.0,0.29681831708290923,0.294556235016807,0.2462399613164636,910.0
Nijmegen,For Sittard,4.0,1.0,0.27630361050822344,0.30929281405454406,0.24192492161102797,911.0
Utrecht,Waalwijk,1.0,1.0,0.3145672231845943,0.32774684540939036,0.16748474272342947,911.0
Excelsior,Go Ahead Eagles,1.0,1.0,0.3680759384563172,0.3107724312904476,0.12815463141710703,911.0
Heerenveen,Volendam,1.0,2.0,0.3343906129860451,0.3203915530726239,0.15557951211013396,911.0
Almere City,Vitesse,5.0,0.0,0.17157165695012383,0.31218466223094143,0.33332012444252,911.0
Heracles,Feyenoord,0.0,4.0,0.1762784366277481,0.32050882373575373,0.3174984098589003,911.0
Sparta,Twente,2.0,2.0,0.12351116879395005,0.26067481284685917,0.44166236871593734,911.0
Ajax,Zwolle,2.0,2.0,0.6769585873127306,0.13116846501890295,0.07727344543558386,911.0
AZ Alkmaar,PSV Eindhoven,0.0,4.0,0.13334369697334453,0.24855711253327126,0.45507914141966094,911.0
Waalwijk,Heracles,1.0,2.0,0.21126589266691118,0.2631426249607767,0.3809936518828788,912.0
For Sittard,Sparta,0.0,2.0,0.18651306224637226,0.29380447339402255,0.34906697501865613,912.0
Twente,AZ Alkmaar,2.0,1.0,0.3551150094372486,0.2698497689677089,0.2290026887785389,912.0
Zwolle,Heerenveen,2.0,2.0,0.05898776881707288,0.2694102613766644,0.4623193997264619,912.0
PSV Eindhoven,Excelsior,3.0,1.0,0.5328125886902313,0.21046510571071603,0.08580897859585529,912.0
Volendam,Almere City,0.0,1.0,0.4472325262787639,0.23911591749900293,0.17650816955301912,912.0
Go Ahead Eagles,Ajax,2.0,3.0,0.02728226909585856,0.11026668279984679,0.6772380454708227,912.0
Vitesse,Utrecht,0.0,0.0,0.20617578591739477,0.3541870573532148,0.24314215462144936,912.0
Feyenoord,Nijmegen,2.0,2.0,0.35488584165289205,0.32725695182127756,0.11658607781680556,912.0
